x,y,z,target
2.029433009515755,8.92433460652911,-12.782214949706509,11.158944247309261
2.2585457347992874,10.65163831610034,14.960237953776089,14.101889579183423
5.446223870843173,20.931594001122292,-3.296031838586299,5.535420155580432
7.346149776339458,17.56259385610944,1.1068373455990832,6.630250430430237
-4.048508187555951,9.615822363209642,6.169110657136439,8.672099839289134
3.2489340494061243,15.239541612491516,-4.971300222261202,5.453809382481373
-2.3610455651361013,13.94905335006721,-13.900961113601728,10.911326129655853
6.816600715483109,3.716722740008884,11.738324876764137,13.711563493732838
-9.472121820528635,12.469468372098913,-3.198708413176737,9.571266026476884
1.1037899685260262,5.667987066208461,-7.868684506144133,4.740761626979859
4.246948881255518,7.345420105013273,-10.831530438754857,11.39396661672561
3.7212957911452977,16.59863333142628,6.652719436755793,7.2954445788757
7.135898786035469,19.43243755388737,10.818752832555063,13.427079995868207
-6.6527708522569,12.580247058930967,-7.6059586632954215,10.26826540897453
5.04197833169843,9.523767223477167,3.7776753987596745,6.956559036536965
2.6456550988553706,5.590296636341494,14.197134422796488,13.94630400189019
1.0536784392075695,0.3672001853827968,-6.118627793547491,5.046898500179876
-8.49048207550941,1.1915798724277549,-5.903887443865332,10.139370293258759
0.2348387867254725,17.45335157772025,6.863420590790196,7.8574423049887665
3.2891321423692594,16.802403238193172,14.790570104645457,13.944162019271905
11.866053912643642,18.920212697202086,-0.5165252315919435,12.480518883749477
7.019787465560899,12.32756843085966,-5.914532371791117,5.688546447275711
-9.840452595923681,2.225601119051647,-1.1790535154559605,9.584138306461089
12.863689160014484,10.095441853001786,-2.526514133780018,12.31715939326784
5.278716364021294,1.0580253175005254,6.07995429706784,7.210628163277889
-9.296482570826186,15.964393848852014,4.665155039445231,8.920760962857004
2.4622052679046447,21.76094034408102,8.707893524701094,7.592251800639489
-6.014427234123622,11.210911436864292,-8.726035449351444,10.453787384496412
6.63129650862765,15.117543503245143,-2.082021957864097,6.374451434942395
-9.038331701367229,9.950416572382434,-3.007322877415822,9.816628814157792
3.492169782264038,11.604830972699844,-10.608810675388407,11.29025739633683
-3.4226813594952405,11.607705250370502,-9.877027674124909,10.565692685645573
4.172328277503857,3.8169781001264287,2.9145890764391558,6.6179668735452495
-8.658590458713364,15.423227069722,-0.34610942485017493,9.322229046387589
8.141888936713302,16.799602531611164,3.0996850948235553,6.729926928529035
13.152780513035337,4.881882803642816,4.9373531541111175,12.90894498740168
-8.145643797305166,13.323900074317208,5.196335274785139,8.814789180456476
5.717324516302507,16.77637304590827,-12.36958509104708,11.458129050662007
-2.091800971584849,13.255685497134825,-10.951002810588891,10.624267991297131
-8.280279219451703,13.191096788133356,-5.2598812670292805,10.188262862338028
5.9463672635305755,8.888908971582135,-2.2262952600012893,6.149803630569673
-9.964678034953392,16.86831569558497,0.5346127583608182,9.466087252500884
1.3111976708633377,4.877142284044922,-11.265839944906132,11.09314031553595
-7.523801748338331,4.94229063645349,-5.557948740532927,9.994742181042032
11.763520211425057,14.205413945240535,-3.692509771853827,12.440109715634584
-9.625068171329088,6.021588257637898,-3.0763739549823113,9.701457479121519
8.38145670114774,13.276629672791547,9.508072649871801,13.44107091427913
13.21212381204229,10.975307987654523,-0.44354282387265165,12.620631983166838
10.98286852358809,20.513095321657342,4.2812843844115385,13.022782260786714
3.2621916858094027,19.142194187479685,12.547738483957454,13.946025211099768
