x,y,z,target
0.16385474412537337,-0.01838926054904544,2.213981058013638,-2.553634412434158
-0.7881662719389938,1.2667941127414903,-2.903529351528955,1.3068643359570387
1.5735958173421638,3.5451661706926076,1.8961232620953625,0.9216739434702892
-0.049919435043724536,3.0351869622303713,1.0951644509078462,-3.703791209906457
-0.2893955347833689,0.9223243859474701,-2.791686206191451,2.046749960730065
-0.01859696899978347,1.5505884821995413,-0.5400794002350315,-0.5940908072008617
-0.9156939521957851,0.9691106189654406,0.5801373085995141,-0.9144521477865108
-1.2508716820958214,4.052552185157883,0.6270102993753535,0.1327686668387339
-1.2008614499186037,1.6611577957251726,1.6044900066733134,-3.0925273671460296
0.3716190751372162,1.2461412001678862,-0.3135263808537593,0.1022068349686604
0.03616642101397105,2.095453174770766,-2.8068492082380265,4.215178453979465
-2.4667208983190294,1.645822333343736,-1.4326797973878138,4.56343434237167
-2.0233047634006045,1.0767652762944415,-2.0310161251925516,4.371835793806681
0.32734544124971,0.8278149982461506,-0.6453426620982126,4.4556002097743
-0.770084764388089,2.429601814053529,-3.561222460558293,2.349416732973166
0.8578960101227273,-0.3336511666518118,-0.7356157092578736,2.3116092412495512
-0.5754772542993651,1.7746901081221451,-1.641101023378769,1.0682899169235687
0.18474408013198196,-0.7851773984507326,2.360604746308524,-3.9513991505884034
1.042036959349819,-0.3096273068086573,-2.6525193588716025,2.1075881570503645
0.9793673044880369,2.1068090988984904,-0.6331255120499704,-4.550303862436812
0.37757548598625545,-0.0074088295452303665,1.1448195956196323,-1.1601418015512495
0.8950291745468968,0.17964900810973838,2.3798227826841525,-2.1256829848730625
-0.8180240536647926,0.6342150431302509,-1.7137097279401377,-0.4967805528113481
1.2212635941859387,2.997951754210752,2.090843287531249,-4.45313094493534
-1.2581200033585338,1.1650310884823432,-3.818457388723669,3.659825674152404
-2.3306041086910554,2.5073074088255747,1.6866789054188498,-1.2016599581698169
2.419440069781425,-0.2975159401730757,-2.595214289469852,1.7170427146221698
-0.4143898139546241,2.6046428547718525,-1.333467938182523,3.0895624680260867
-1.4514176408939914,0.043255607727788636,1.925935591273341,-2.0946060484158586
1.2820306615979804,1.8225900160554145,1.4341967397824351,-4.045838207500652
-0.2348488941635461,1.3526441741528605,-3.4136083523857472,3.2665691510695014
-0.8333859790441084,2.796520892127845,0.5805234764842879,3.9495436685087517
-0.06422509590129949,0.2062566337432788,0.5175419399676813,-0.22877900516961777
-1.318700050067603,-0.5980777315064971,1.8482886455877903,-3.053400952753143
4.61882396321883,1.788634086259624,-3.0919177374269697,1.2167955447590992
0.9328362502643912,1.4088227509527644,-0.7150852981823176,-0.22007957388732136
-0.6361969888362664,0.5950798610948944,1.4768524689625717,-2.0005622998824135
-1.2449632798417434,2.0594455470203616,-4.2194372224683026,3.9451289354081354
-1.4217066944951067,2.271693533883538,1.4472428488239344,-1.7112452528201183
-1.6699559459629363,0.9355469781981403,0.1562252806748632,4.440549515921751
0.6503049506127687,0.3383459533357278,0.7525959119117963,-4.550287012400394
0.8935437040268119,1.208046958194036,-0.592069993590805,1.6644286490998565
1.3348783639134973,1.851015451217875,-2.030633539333763,1.4806754668164182
-0.9577767504931542,1.305890008722616,1.0143995152273593,-1.8223253123546448
-1.1049952886782477,-1.4744671405087248,-0.8616968312637181,0.4226785086180019
